7.503357824225368455e-01,7.350478905682643616e-01,6.916495381717502333e-01
7.335569342320260589e-01,7.177629678800532265e-01,6.733558630628176944e-01
7.174881895273541588e-01,6.996639187696682693e-01,6.520016320957394695e-01
6.973317106935366105e-01,6.783840890522875311e-01,6.297789843560880341e-01
6.797264660493826938e-01,6.595955125877510650e-01,6.078672007383200127e-01
6.650100176258775253e-01,6.427016328522149324e-01,5.911135639826918808e-01
6.469725853304284513e-01,6.251381853667393740e-01,5.701032135076252727e-01
6.309299636135318190e-01,6.079888098372064897e-01,5.491913107449770681e-01
6.144854189360928753e-01,5.900705451161946113e-01,5.273529752178649499e-01
5.964129164397240501e-01,5.713592823317599212e-01,5.074432511044542071e-01
5.790957754629629806e-01,5.513749527202856937e-01,4.840500465232389082e-01
5.568077436607358210e-01,5.284835844831760054e-01,4.605846420358266635e-01
5.409098356935366780e-01,5.112332970225126338e-01,4.392521862139917577e-01
5.256757651748971139e-01,4.937394679708302925e-01,4.210414605271120547e-01
5.070532804557007500e-01,4.753846545176712568e-01,3.992695265220285727e-01
4.894542502572016285e-01,4.563042336147422051e-01,3.768581551833696253e-01
4.720050967532074537e-01,4.368052056856693288e-01,3.550220985384894279e-01
4.581273639857177948e-01,4.217401922960542504e-01,3.404155678861051082e-01
9.068854393609295439e-04,7.494666848220769319e-04,7.495045085935609416e-04
7.644978516097797067e-04,7.501361655773420819e-04,7.504463205035100072e-04
7.644978516097797067e-04,7.501361655773420819e-04,7.504463205035100072e-04
7.985676137739045576e-04,7.843874818445897238e-04,7.846976367707576491e-04
4.415876149842653045e-03,4.395700950133139481e-03,4.373095573105785505e-03
6.797257020091987227e-03,6.787695170660856814e-03,6.651247806221253708e-03
9.413852578068265461e-03,9.384773662551441561e-03,9.221565979786976522e-03
1.236636483297022526e-02,1.278044435366739243e-02,1.258129084967320177e-02
1.532098765432098747e-02,1.652489560639070279e-02,1.631753434398450567e-02
1.758737480331638847e-02,2.045836548353909337e-02,2.013954134894698628e-02
1.993944035947712440e-02,2.430054768821108754e-02,2.378610846344710733e-02
2.241065457818930060e-02,2.744246247881868689e-02,2.678047272149600491e-02
2.477990158254660125e-02,3.169768594166061382e-02,3.052323703401113239e-02
2.798760136770757356e-02,3.554425759501331217e-02,3.411919215988864357e-02
3.037013018942144940e-02,3.933243123638344163e-02,3.719513283708545531e-02
3.366793754538852795e-02,4.353479597857661670e-02,4.045540577342048028e-02
3.715053293694020597e-02,4.726406666061486184e-02,4.394084551258774923e-02
4.053993055555555475e-02,5.133768684943113003e-02,4.762263034071653744e-02
4.353488297325103229e-02,5.516243607782619213e-02,5.095406681190994824e-02
4.664914669571532113e-02,5.842251989530380246e-02,5.405716873940934197e-02
5.088310563422900057e-02,6.297331343802953230e-02,5.827054776385863499e-02
5.475283678286128886e-02,6.692198658012588064e-02,6.215728826252723410e-02
5.852503366315662398e-02,7.114531703885257352e-02,6.618064065904138982e-02
6.190081283284919189e-02,7.495437696683611428e-02,6.966961502965383912e-02
6.594086820685064743e-02,7.927266400387315837e-02,7.363077568990560040e-02
6.963594998184459428e-02,8.308596965020575986e-02,7.728516476034857918e-02
7.330398965141612933e-02,8.713499871399177366e-02,8.090773458303074372e-02
7.704923520334058806e-02,9.119549216291454596e-02,8.403597418905833782e-02
8.059262096042120460e-02,9.479178202916968554e-02,8.733074996974098114e-02
8.471925872972646543e-02,9.902014304950375323e-02,9.105728599310095039e-02
8.789157437666424155e-02,1.028107506505688690e-01,9.444170789457759230e-02
9.124808989954005800e-02,1.062607835572500631e-01,9.774781000363108596e-02
9.523333106390703684e-02,1.106324853243766670e-01,1.017918841533527047e-01
9.882617518458000627e-02,1.150272860687484855e-01,1.059672578522149605e-01
1.016744299957637460e-01,1.182159983206245435e-01,1.090051572712418260e-01
1.060119768972403731e-01,1.233344831759864563e-01,1.137850380507141185e-01
1.102194024600580968e-01,1.276695147966593891e-01,1.181919291636407549e-01
1.123249988652868514e-01,1.304300751936577074e-01,1.204925184580004777e-01
1.165467520727426765e-01,1.352789692265795318e-01,1.252187726942629031e-01
1.198241478304284680e-01,1.386451581790123233e-01,1.285239273178407360e-01
1.235758309882594996e-01,1.429940767973856275e-01,1.325370672960542173e-01
1.271294518579036692e-01,1.471334573953038127e-01,1.364408228183248417e-01
1.308454463961510605e-01,1.509581820382474016e-01,1.402118093379327024e-01
1.347242703794480911e-01,1.553215985082304629e-01,1.442917385318324974e-01
1.379048467380779575e-01,1.593008011074800168e-01,1.480531802227063598e-01
1.414299238985717577e-01,1.629725475066569895e-01,1.516335557371096543e-01
1.452298739711934406e-01,1.672783943052529865e-01,1.558271604938271659e-01
1.485126766370128137e-01,1.710235963598402131e-01,1.592963851821592725e-01
1.520857994432340821e-01,1.746519324164851339e-01,1.628536522633744765e-01
1.561288277656741885e-01,1.790119674412975204e-01,1.671373078552408631e-01
1.592414726307189443e-01,1.829641525205761288e-01,1.710438188392641168e-01
1.629311418240135534e-01,1.868113407014040106e-01,1.748854866406439057e-01
1.661952368524570456e-01,1.905030618343016013e-01,1.781929106905107696e-01
1.703643223493100933e-01,1.949439603001694721e-01,1.824897611050593227e-01
1.734397145818203645e-01,1.986301194474703602e-01,1.859221662430404209e-01
1.769211544571532291e-01,2.021475032528443627e-01,1.893792703038005287e-01
1.814254361080852029e-01,2.066671583756959640e-01,1.937038739106753948e-01
1.844931973946986326e-01,2.103762368373275071e-01,1.972578162823771242e-01
1.884265462357782861e-01,2.145394218258290797e-01,2.011988754992737882e-01
1.889741058460421286e-01,2.152100562061244338e-01,2.018315518336964431e-01
1.888538186879689940e-01,2.152745986897845465e-01,2.017696986201888143e-01
1.889111651991043361e-01,2.153218727305737101e-01,2.018197545993705988e-01
1.890047582304526796e-01,2.153956650175502530e-01,2.019125571138949415e-01
1.889658810669329614e-01,2.153497204823287270e-01,2.017237843439844969e-01
1.890703578885257752e-01,2.153934239590898081e-01,2.018151590111353089e-01
1.889949467441297548e-01,2.153831510227547930e-01,2.017013624122488691e-01
7.799886717804406511e-02,8.482844461086903876e-02,7.542954944323408684e-02
7.840760030864196706e-02,8.489855097131444872e-02,7.529681448196562377e-02
7.864131717501815499e-02,8.499462145969499671e-02,7.539632882473977504e-02
7.945366209755506948e-02,8.503129349733720699e-02,7.542856413398692228e-02
7.947761778322440240e-02,8.512733940026627477e-02,7.537309935548293371e-02
7.941712244311305291e-02,8.494146771362866277e-02,7.522649252602275904e-02
7.965269267429193889e-02,8.499443044964899441e-02,7.524490702916969420e-02
7.938602562938755491e-02,8.465846647300895311e-02,7.481884682885499294e-02
7.927729363350277669e-02,8.440051591624304905e-02,7.442279033526991161e-02
7.887115521362866866e-02,8.381405077463084663e-02,7.377533436213991325e-02
7.867057953582667906e-02,8.356110619402082329e-02,7.347650198196561955e-02
7.877068392943596675e-02,8.354370915032680034e-02,7.344587229181795407e-02
7.904893072198015957e-02,8.368730709876544271e-02,7.356433256172838220e-02
7.955064792120551675e-02,8.401698665577340963e-02,7.379682393790849837e-02
8.045639486504478632e-02,8.459024184519486900e-02,7.428793913398692994e-02
8.096079566085694068e-02,8.498716261195836397e-02,7.466506293875574407e-02
8.126796440026627655e-02,8.513206548051319156e-02,7.474867995037520751e-02
8.218235974945534150e-02,8.574332221314451274e-02,7.540292339929799414e-02
8.301563823832001920e-02,8.652300441781650420e-02,7.616130136468167444e-02
8.443437575647542992e-02,8.760139796659405231e-02,7.738671591321713561e-02
9.446827342047929565e-04,7.520084422657952487e-04,8.909086782861292374e-04
7.738819293149357950e-04,7.520046598886467827e-04,7.833189603001694317e-04
7.738819293149357950e-04,7.520046598886467827e-04,7.833189603001694317e-04
7.601443355119824868e-04,7.520046598886467827e-04,7.671001270878721788e-04
7.602048535463568589e-04,7.520046598886467827e-04,7.671001270878721788e-04
7.598417453401113851e-04,7.520046598886467827e-04,7.671001270878721788e-04
7.598417453401113851e-04,7.520046598886467827e-04,7.671001270878721788e-04
7.598417453401113851e-04,7.520046598886467827e-04,7.671001270878721788e-04
7.598417453401113851e-04,7.520046598886467827e-04,7.671001270878721788e-04
3.465947258533042669e-03,5.497934822076978867e-03,4.896096208545146385e-03
2.240060480210602847e-02,3.008747881868796895e-02,2.251176886649721570e-02
4.347286522633744821e-02,5.835460731360445769e-02,4.415807688816267285e-02
6.811077637073348345e-02,8.642648193536674184e-02,6.977502609840231795e-02
9.099649373638343808e-02,1.153446142731783947e-01,9.300243395969498561e-02
1.151195912006778010e-01,1.436915225580973343e-01,1.173830091836117195e-01
1.387180351307189807e-01,1.724292998063422788e-01,1.415599109628419283e-01
1.630699115680222799e-01,2.004152520576131524e-01,1.666386184489227762e-01
1.879279570624546036e-01,2.294893147845558090e-01,1.909703007746308412e-01
1.957260140553134797e-01,2.370574864590898057e-01,1.982761929617525842e-01
1.965746395394577517e-01,2.374831438362381975e-01,1.976708575405470569e-01
1.978157717562333551e-01,2.379432851458484488e-01,1.972360089869281130e-01
1.997933952130234725e-01,2.388165074285887035e-01,1.976024305555555416e-01
2.004743781771968214e-01,2.384894244734931112e-01,1.966507409676833684e-01
2.012101242889131059e-01,2.384033413519728861e-01,1.958196657135076180e-01
2.026255919420237306e-01,2.387555752239167439e-01,1.958252144607842971e-01
2.035403787672476483e-01,2.387090557673686719e-01,1.953176194474703642e-01
2.043059943113047783e-01,2.384087406953522281e-01,1.944176198257080435e-01
2.061582452039457669e-01,2.388725546931735610e-01,1.947912222373517077e-01
2.950899638404744230e-01,3.456020636649721478e-01,2.970619893790849564e-01
2.953277826948680906e-01,3.458005249939481995e-01,2.973271113229242757e-01
2.953169178165093167e-01,3.457725183823529003e-01,2.973185631505688709e-01
2.953322175320745591e-01,3.456730361897845105e-01,2.972501115801258753e-01
2.953784533103364640e-01,3.456412698953038043e-01,2.973254565329218058e-01
2.952265322409828308e-01,3.454569017035826750e-01,2.971808127572016511e-01
2.950620101821593289e-01,3.451821271332606855e-01,2.969760083817477581e-01
2.950017190904138942e-01,3.450504758230452662e-01,2.968655780985233195e-01
2.950504190873880495e-01,3.450235679920116150e-01,2.968779653836843280e-01
2.952091011558944378e-01,3.451720111655773304e-01,2.971225528019849627e-01
2.950397357631324158e-01,3.450074796508109665e-01,2.969693287037037388e-01
2.949918073710965372e-01,3.449109647331154993e-01,2.968493895243282665e-01
2.949786333514887726e-01,3.449325866920842087e-01,2.968775360838780131e-01
2.949543069928589056e-01,3.449502730876300993e-01,2.969146241830065147e-01
2.949392247639796572e-01,3.449455110748002595e-01,2.969468349068022373e-01
2.950354654593319026e-01,3.450518790849673167e-01,2.971918308218348681e-01
2.949941940510771854e-01,3.450220588235294317e-01,2.971926724007504239e-01
2.950641793754539277e-01,3.450065189270152821e-01,2.972935862230694504e-01
2.952751036371338844e-01,3.451900133896150802e-01,2.976634970346163089e-01
2.944280364923747562e-01,3.448722048232873427e-01,2.969416152263374409e-01
2.946167619825708073e-01,3.450349945533768836e-01,2.971419847645848100e-01
2.943711589960057995e-01,3.448031896786492023e-01,2.968397085300169547e-01
2.943413538640764493e-01,3.446459468046477737e-01,2.967204237018881696e-01
2.944259240347373852e-01,3.446792014645364000e-01,2.967707936183732742e-01
2.945564689996368890e-01,3.447193570715322841e-01,2.968463295812152070e-01
2.947745192598644204e-01,3.448675014373033254e-01,2.970543811274509727e-01
2.948220240256596569e-01,3.449217293784798133e-01,2.971215580367949638e-01
2.948394475459937270e-01,3.449285490044783353e-01,2.971949058944565736e-01
2.949833405198499237e-01,3.449817084241104115e-01,2.973252163519728986e-01
9.105146302348099407e-04,7.522070170660857032e-04,1.150332470951343682e-03
7.632685790365528614e-04,7.520311365286856111e-04,7.974707244008714209e-04
7.632080610021787061e-04,7.520311365286856111e-04,7.973496883321228934e-04
7.632080610021787061e-04,7.520311365286856111e-04,7.973496883321228934e-04
7.632080610021787061e-04,7.520311365286856111e-04,7.973496883321228934e-04
7.632080610021787061e-04,7.520311365286856111e-04,7.973496883321228934e-04
7.631759107964172870e-04,7.519989863229241921e-04,7.973175381263616912e-04
7.631759107964172870e-04,7.519989863229241921e-04,7.973175381263616912e-04
1.096980150084725250e-03,1.085037294238683182e-03,1.125824558218349028e-03
4.770884395424836513e-03,6.079622821350762381e-03,5.729202599249576255e-03
4.678437424352457387e-03,8.686287748123940403e-03,7.334982449770031422e-03
4.594228470709271588e-03,1.246381588900992606e-02,9.577493343016219018e-03
6.458182038247398116e-03,1.966739099189058343e-02,1.331237139917695357e-02
9.286970845436939501e-03,2.591900795812152047e-02,1.909294435366739456e-02
1.169350074134592118e-02,3.100877511498426747e-02,2.315340943476155988e-02
1.447555071411280557e-02,3.751425956184942928e-02,2.869920078370854361e-02
1.808997140522876010e-02,4.546362866134107811e-02,3.551030886891794192e-02
2.259561471193415397e-02,5.149897497579278977e-02,4.074828847434035228e-02
2.819531439118857369e-02,5.999356239409343872e-02,4.764461540789155514e-02
3.314351284495279520e-02,6.958280380053255554e-02,5.488578544843863982e-02
3.860558694928589024e-02,7.772781257564755075e-02,6.146066327765674353e-02
4.200927627995642427e-02,8.317694149419027627e-02,6.565745846949891384e-02
4.511329354272573117e-02,8.649922650387315004e-02,6.876784525538610915e-02
4.721739590898087202e-02,8.962489598462841656e-02,7.086875151295085606e-02
4.928915327705155752e-02,9.235414397240378215e-02,7.304013102154441328e-02
5.014578794480754886e-02,9.354996898450738951e-02,7.407010068687967796e-02
5.260706964112805972e-02,9.660318892217380216e-02,7.667656703885257496e-02
5.562957478516097898e-02,9.968574119462600414e-02,7.972833454369403217e-02
5.676304920116195113e-02,1.013974389524328196e-01,8.060620536794964319e-02
4.327580054012346022e-01,3.948681747004357256e-01,2.919301470588235303e-01
4.332722763102154762e-01,3.952114008412007107e-01,2.921618384622367559e-01
4.337597660977971503e-01,3.955249126270878324e-01,2.926550661159525446e-01
4.345356167544178194e-01,3.959381013979666464e-01,2.934707584422657778e-01
4.350073964385136605e-01,3.964061043784797844e-01,2.939193086571048608e-01
4.349739658980876222e-01,3.967164484235051747e-01,2.938822337962962994e-01
4.352117166696926054e-01,3.968973198075526621e-01,2.941188649842653158e-01
4.355205515462357568e-01,3.971177397270636567e-01,2.944317507867344474e-01
4.356697455216654302e-01,3.973261770757685607e-01,2.947043542725731879e-01
4.358402267156862853e-01,3.974747507413459724e-01,2.949490362503026097e-01
4.360982396816751039e-01,3.977532112381989560e-01,2.952795706245461282e-01
4.360798062666425001e-01,3.976992083484628404e-01,2.953763049201161839e-01
4.360870098039215659e-01,3.977059958242556426e-01,2.955398341049382815e-01
4.361547483962721072e-01,3.977398632292423186e-01,2.957188086268457972e-01
4.360106341533526719e-01,3.975303819444444553e-01,2.956851643821108433e-01
1.893381861232147356e-01,1.566969748547566987e-01,1.120698453764221725e-01
1.904372049745824413e-01,1.577308460421205649e-01,1.130236720073831969e-01
1.914159782740256499e-01,1.585782952069716700e-01,1.138125321502057585e-01
1.924067908799322046e-01,1.594145523178407131e-01,1.145739208877995657e-01
1.926551190692326054e-01,1.595485089869281004e-01,1.147464634773662645e-01
1.922373914457758681e-01,1.591409105694747139e-01,1.143598723825950264e-01
1.913696781953522219e-01,1.583426039397240193e-01,1.137044318113047681e-01
1.904679575919873968e-01,1.574369420993706192e-01,1.129130261286613451e-01
1.893471579218106993e-01,1.563631876361655793e-01,1.119867976125635406e-01
1.878530622125393346e-01,1.547659162430404245e-01,1.105640999455337753e-01
1.867368959543694029e-01,1.533507606360445530e-01,1.087663625635439252e-01
1.851410977971435501e-01,1.517492151567416958e-01,1.074037025689905667e-01
1.827950575677801948e-01,1.494888287490922230e-01,1.058346174503752152e-01
1.802584838719438476e-01,1.472641801319292953e-01,1.041782312847978759e-01
1.376077221011861584e-01,1.611372832697894053e-01,1.424698658012587826e-01
1.348570223614136976e-01,1.581669484537642223e-01,1.406479817235536112e-01
1.301098534707092746e-01,1.535140572046720109e-01,1.360688146786492581e-01
1.257523072500605077e-01,1.498477725580973086e-01,1.332451131687242829e-01
1.228422086813120290e-01,1.477543799927378554e-01,1.325858145727426829e-01
1.213760931069958887e-01,1.471115706699346326e-01,1.331345807613168730e-01
1.214565631808278839e-01,1.474950356299927490e-01,1.338646570896877275e-01
1.239012213295812154e-01,1.483419250030258985e-01,1.343972630718954231e-01
1.230443616103849003e-01,1.485135106511740466e-01,1.345637406197046637e-01
1.225185695806100261e-01,1.478790887496974071e-01,1.339276053013798151e-01
1.214303910221496002e-01,1.461769509501331388e-01,1.322823223039215623e-01
1.206881070715323245e-01,1.443860123910675475e-01,1.306500450102880406e-01
1.185439833726700531e-01,1.448856190238441144e-01,1.307220047355361903e-01
1.209023749546114662e-01,1.495645387012830008e-01,1.350830836964415360e-01
1.215870079127329972e-01,1.516179553225611432e-01,1.376814387406197215e-01
1.205369065450254268e-01,1.517074369099491726e-01,1.388054137164125013e-01
1.197373838810215363e-01,1.520560888707334912e-01,1.402219839324618800e-01
1.186707591987412325e-01,1.521289733871943883e-01,1.412348232116920621e-01
1.180575734537642196e-01,1.519350055222706275e-01,1.413620056433067262e-01
1.163092263525780656e-01,1.506794681221254040e-01,1.395790838326071148e-01
1.161301534888646847e-01,1.503011585421205609e-01,1.393623990105301302e-01
1.177654926167998051e-01,1.511029865649963499e-01,1.401198294904381358e-01
1.192594975490196135e-01,1.518311433369644026e-01,1.407728455579762838e-01
1.201294613138465250e-01,1.519399018094892417e-01,1.407145496701767140e-01
1.213242688664972202e-01,1.524643189451706515e-01,1.410513382050351261e-01
1.235434141249092260e-01,1.536617665970709257e-01,1.420440230876301169e-01
1.255661102789881467e-01,1.537059031560154831e-01,1.423240873123940986e-01
1.270605974642943503e-01,1.533769535977971554e-01,1.416625552227063767e-01
1.283760269153957911e-01,1.533831321108690415e-01,1.405953026658194327e-01
1.316427431312030827e-01,1.547747480936819131e-01,1.416512591533527210e-01
8.735173081578310452e-04,7.457523904623577842e-04,1.266300154320987780e-03
7.678395818203825407e-04,7.473807038247397717e-04,8.082788671023964514e-04
7.677506959573952156e-04,7.474431130476882684e-04,8.070685064149116109e-04
7.676050744371823095e-04,7.472974915274751455e-04,8.069285584604211871e-04
7.674840383684337821e-04,7.472974915274751455e-04,8.069285584604211871e-04
7.675067326313241445e-04,7.473201857903656164e-04,8.069512527233115495e-04
7.675861625514403047e-04,7.473996157104817765e-04,8.070306826434277096e-04
7.675861625514403047e-04,7.473996157104817765e-04,8.070306826434277096e-04
7.675861625514403047e-04,7.473996157104817765e-04,8.070306826434277096e-04
7.675861625514403047e-04,7.473996157104817765e-04,8.070306826434277096e-04
7.675861625514403047e-04,7.473996157104817765e-04,8.070306826434277096e-04
7.675861625514403047e-04,7.473996157104817765e-04,8.070306826434277096e-04
7.675861625514403047e-04,7.473996157104817765e-04,8.070306826434277096e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.675804889857178225e-04,7.473939421447591859e-04,8.070250090777051190e-04
7.562938755749212729e-04,7.473939421447591859e-04,7.725902475187606698e-04
7.562938755749212729e-04,7.473939421447591859e-04,7.725902475187606698e-04
7.562938755749212729e-04,7.473939421447591859e-04,7.725902475187606698e-04
7.562938755749212729e-04,7.473939421447591859e-04,7.725902475187606698e-04
7.562938755749212729e-04,7.473939421447591859e-04,7.725902475187606698e-04
7.515545570079883251e-04,7.515545570079883251e-04,7.515545570079883251e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
7.515640129508593817e-04,7.515640129508593817e-04,7.515640129508593817e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
7.515621217622851487e-04,7.515621217622851487e-04,7.515621217622851487e-04
3.308302336752602102e-01,3.377574304799080274e-01,2.697395152505446814e-01
3.283763332879447994e-01,3.357800642247639744e-01,2.674598008956668993e-01
3.258881683460421175e-01,3.334222324346405308e-01,2.656898129236262562e-01
3.245310873577826327e-01,3.319476405531348595e-01,2.648709377269425902e-01
3.220325965262648693e-01,3.299049488622609605e-01,2.625055411825223950e-01
3.194495374152747647e-01,3.277226174806341930e-01,2.605514006142580774e-01
3.173715031923262653e-01,3.259302510741950987e-01,2.592312885802469102e-01
3.157564319323408197e-01,3.245572746459695068e-01,2.579909166212781546e-01
3.129565631808279291e-01,3.221848296417332280e-01,2.561171175260227306e-01
3.099100966775599209e-01,3.195998585390946167e-01,2.542645262194384026e-01
3.074193502632534547e-01,3.173114163489469952e-01,2.522201627178649042e-01
3.038512126301137206e-01,3.145212683067054038e-01,2.500211813120309934e-01
3.018021419601791266e-01,3.126403243010166810e-01,2.483097445382473900e-01
2.987368675865407774e-01,3.101964944928588541e-01,2.461399063483417915e-01
2.964303323953038083e-01,3.082480218167513719e-01,2.443931705398208754e-01
2.939857461117162951e-01,3.059994534465020899e-01,2.425533334089808590e-01
2.922799261679980276e-01,3.043331366497216139e-01,2.409394044268942103e-01
2.898945492162914306e-01,3.022958064784555532e-01,2.389079104635681294e-01
2.880524861564996431e-01,3.006746853062212677e-01,2.374990922294843987e-01
2.867031004145484951e-01,2.991513801894215008e-01,2.364561092955700661e-01
2.858927053074316049e-01,2.987284839475913834e-01,2.354210050532558607e-01
2.846341968500363251e-01,2.979061838083998937e-01,2.344230191690873932e-01
2.843919147906076028e-01,2.977207792453401280e-01,2.340835243433793122e-01
2.839269528413217447e-01,2.969159820564027941e-01,2.336232657800774437e-01
2.817367938301864050e-01,2.952409922688211119e-01,2.315567053982086898e-01
2.796284135953764349e-01,2.931602063664972002e-01,2.296333874213265513e-01
2.782123785856935316e-01,2.917206979242314424e-01,2.285329085723795950e-01
2.771499088447106907e-01,2.906578594014766481e-01,2.279368607782619183e-01
2.766765140855725336e-01,2.899608845467199214e-01,2.272509758533042823e-01
2.761460621671508187e-01,2.894125230725005937e-01,2.267046965777051448e-01
2.782360713961510301e-01,2.912282229635681507e-01,2.281587860838780180e-01
2.814399112654321078e-01,2.941130306675139305e-01,2.305280709120067772e-01
2.850213042392883422e-01,2.973448884955216531e-01,2.332472464294359782e-01
2.894141457122972882e-01,3.013830772664003455e-01,2.368686153473735234e-01
2.937840697621641461e-01,3.054795808369644150e-01,2.404399925865407794e-01
2.988339687726943028e-01,3.102749561244251275e-01,2.445047033859840402e-01
3.025440552378358405e-01,3.140619004932220237e-01,2.480980278685548379e-01
3.077362170176712874e-01,3.187158224400871154e-01,2.525804738562091867e-01
3.121419734174534222e-01,3.230853852729363429e-01,2.560773439391189066e-01
3.179837168663762204e-01,3.286334422657952170e-01,2.607812405440571579e-01
3.258522452190752983e-01,3.358881986050593071e-01,2.671390988108205966e-01
3.348542933763011265e-01,3.439552298928830742e-01,2.743820238743645556e-01
3.428965633321229278e-01,3.508778330004841406e-01,2.803333787218591500e-01
3.513173130749213113e-01,3.579882538277656678e-01,2.870886910705640060e-01
3.602629187091503371e-01,3.663458038307915721e-01,2.942329528261922178e-01
3.682086056644880423e-01,3.737528386740498476e-01,3.009187772331154975e-01
3.762039514494069370e-01,3.809345346163156565e-01,3.076009686667877108e-01
3.847039760348583970e-01,3.883204108418058520e-01,3.142403681765916779e-01
3.925624678497942610e-01,3.955199690601549634e-01,3.206601231541999497e-01
3.998554356541999533e-01,4.022463065087146239e-01,3.266209169238683541e-01
4.047184625393367430e-01,4.067505824860808694e-01,3.308449773813846861e-01
4.062383086722343162e-01,4.080773458303074142e-01,3.319735422718470552e-01
4.055401612805615841e-01,4.074420388525780701e-01,3.315742102396513902e-01
4.045925661159525677e-01,4.072635371278141014e-01,3.315560586117162756e-01
4.038894032921810928e-01,4.066294858992979822e-01,3.309178240740741073e-01
4.030074493917937817e-01,4.056637372155652010e-01,3.303276124878963826e-01
4.036952198317598772e-01,4.060803112139917959e-01,3.306341873940934484e-01
